EMPLOYEE_ID,FIRST_NAME,LAST_NAME,EID,MANAGEMENT_LEVEL,CAPABILITY,PROJECT_NAME,MANAGER_EID,TARGET_CERTIFICATION,1ST_TARGET_CERTIFICATION_DATE,CURRENT_PROGRESS,WITH_VOUCHER?,1ST_TAKE_RESULT,RETAKE_EXAM_DATE,RETAKE_RESULT,EXPIRATION_DATE,Fiscal Year,Month,Quarter
136,Luke,Lucas,luke.lucas,11,AI,1ST SUMMIT BANCORP of Johnstown,tammie.haley,Microsoft Certified: Azure AI Fundamentals,9/12/2023,Failed,Yes,Failed/For Retake,10/12/2023,Failed,,FY24,September,Q1
137,Lynn,Tran,lynn.tran,11,AI,1stdibsCom,nicholas.sosa,Microsoft Certified: Azure AI Fundamentals,9/11/2023,Failed,Yes,Failed/For Retake,10/23/2023,Failed,,FY24,September,Q1
138,Brian,Beasley,brian.beasley,11,AI,2020 Bulkers ,jordan.gay,Microsoft Certified: Azure AI Fundamentals,4/14/2024,Failed,Yes,Failed/For Retake,9/26/2023,Failed,,FY24,April,Q3
139,Christopher,Savage,christopher.savage,11,AI,21Shares AG - Amun Ripple (xrp) ETN,bruce.esparza,Microsoft Certified: Azure AI Fundamentals,2/29/2024,Failed,Yes,Failed/For Retake,3/23/20244,Failed,,FY24,February,Q2
140,Dominique,Mckinney,dominique.mckinney,11,AI,22nd Century ,sherry.garza,Microsoft Certified: Azure AI Fundamentals,1/19/2024,Failed,Yes,Failed/For Retake,3/13/2023,Failed,,FY24,January,Q2
141,Dwayne,Crane,dwayne.crane,11,AI,23andMe Holding ,natalie.gentry,Microsoft Certified: Azure AI Fundamentals,1/15/2024,Failed,Yes,Failed/For Retake,2/4/2024,Failed,,FY24,January,Q2
142,Autumn,Cuevas,autumn.cuevas,11,AI,24SevenOffice Group AB (publ),bryan.dunn,Databricks - Databricks Certified Machine Learning Associate,6/10/2024,Passed,Yes,Passed,,,6/10/2027,FY24,June,Q4
143,Gregory,Collins,gregory.collins,11,AI,286 Lenox Partners LLC,wayne.simpson,"Informatica - Cloud Data Integration Developer R41, Certified Professional",6/2/2024,Passed,Yes,Passed,,,6/2/2027,FY24,June,Q4
144,Isaac,Schmidt,isaac.schmidt,11,AI,29Metals ,luis.greer,"Informatica - Cloud Data Integration Developer R41, Certified Professional",5/30/2024,Passed,Yes,Passed,,,5/30/2027,FY24,May,Q3
145,Bradley,Rangel,bradley.rangel,11,AI,2seventy bio,rhonda.frost,Databricks - Databricks Certified Data Engineer Associate,4/6/2024,Passed,Yes,Passed,,,4/6/2027,FY24,April,Q3
146,Paige,Page,paige.page,11,AI,2U,joanne.montes,Databricks - Databricks Certified Data Engineer Associate,3/28/2024,Passed,Yes,Passed,,,3/28/2027,FY24,March,Q3
147,Gwendolyn,Bradshaw,gwendolyn.bradshaw,11,AI,3 Sixty Risk Solutions ,geoffrey.guzman,Databricks - Databricks Certified Data Engineer Associate,3/16/2024,Passed,Yes,Passed,,,3/16/2027,FY24,March,Q3
148,Belinda,Ferguson,belinda.ferguson,11,AI,361 Degrees International ,gloria.mccall,Databricks - Databricks Certified Data Engineer Associate,3/16/2024,Passed,Yes,Passed,,,3/16/2027,FY24,March,Q3
149,Ivan,Hines,ivan.hines,11,AI,36Kr Holdings  - Depositary Receipt (Common Stock),brady.cohen,Databricks - Databricks Certified Data Engineer Associate,3/16/2024,Passed,Yes,Passed,,,3/16/2027,FY24,March,Q3
150,Brett,Lin,brett.lin,11,AI,37 Capital ,latoya.mccann,Databricks - Databricks Certified Data Engineer Associate,3/16/2024,Passed,Yes,Passed,,,3/16/2027,FY24,March,Q3
151,Katherine,Williams,katherine.williams,11,AI,374Water ,gerald.hawkins,Databricks - Databricks Certified Data Engineer Associate,3/15/2024,Passed,Yes,Passed,,,3/15/2027,FY24,March,Q3
152,Andre,Burgess,andre.burgess,11,AI,3D Pioneer Systems ,samuel.crawford,Databricks - Databricks Certified Data Engineer Associate,3/15/2024,Passed,Yes,Passed,,,3/15/2027,FY24,March,Q3
153,Laura,Decker,laura.decker,11,AI,3D Systems Corporation,patricia.goodwin,SnowPro Core Certification,3/11/2024,Passed,Yes,Passed,,,3/11/2027,FY24,March,Q3
154,Tommy,Herman,tommy.herman,11,AI,3DShoppingcom,stacie.richard,Databricks - Databricks Certified Data Engineer Associate,3/9/2024,Passed,Yes,Passed,,,3/9/2027,FY24,March,Q3
155,Amber,Lyons,amber.lyons,11,AI,3DX Industries,robin.west,Google Cloud Certified - Associate Cloud Engineer,2/3/2024,Passed,Yes,Passed,,,2/3/2027,FY24,February,Q2
156,Shelia,Yang,shelia.yang,11,AI,3i Group plc,ralph.haas,Amazon Web Services (AWS) Certified Data Analytics - Specialty,2/27/2024,Passed,Yes,Passed,,,2/27/2027,FY24,February,Q2
157,Russell,Martin,russell.martin,11,AI,3i Group plc - Depositary Receipt (Common Stock),phyllis.maldonado,Microsoft Certified: Azure AI Fundamentals,2/22/2024,Passed,Yes,Passed,,,2/22/2027,FY24,February,Q2
158,Yvette,Willis,yvette.willis,11,AI,3iQ Bitcoin ETF,danny.parrish,Google Cloud Certified - Associate Cloud Engineer,1/21/2024,Passed,Yes,Passed,,,1/21/2027,FY24,January,Q2
159,Don,Ho,don.ho,11,AI,3M Company,kathy.hill,Google Cloud Certified - Associate Cloud Engineer,1/19/2024,Passed,Yes,Passed,,,1/19/2027,FY24,January,Q2
160,Ellen,Torres,ellen.torres,11,AI,3Power Energy ,kelli.hardy,Google Cloud Certified - Associate Cloud Engineer,1/14/2024,Passed,Yes,Passed,,,1/14/2027,FY24,January,Q2
161,Hayley,Morse,hayley.morse,11,AI,3SBio ,lynn.pham,Google Cloud Certified - Associate Cloud Engineer,1/7/2024,Passed,Yes,Passed,,,1/7/2027,FY24,January,Q2
162,Ellen,Kerr,ellen.kerr,11,AI,420 Property Management,shelley.harris,Google Cloud Certified - Associate Cloud Engineer,1/7/2024,Passed,Yes,Passed,,,1/7/2027,FY24,January,Q2
163,Martha,Cruz,martha.cruz,11,AI,49 North Resources ,eddie.jimenez,Google Cloud Certified - Associate Cloud Engineer,1/6/2024,Passed,Yes,Passed,,,1/6/2027,FY24,January,Q2
164,Douglas,Carson,douglas.carson,11,AI,4Cable TV International,chloe.hutchinson,Google Cloud Certified - Associate Cloud Engineer,12/29/2023,Passed,Yes,Passed,,,12/29/2026,FY24,December,Q2
165,Toni,Cline,toni.cline,11,AI,4D Molecular Therapeutics,eileen.lynch,Databricks - Databricks Certified Data Engineer Associate,12/27/2023,Passed,Yes,Passed,,,12/27/2026,FY24,December,Q2
166,Robyn,Berger,robyn.berger,11,AI,4D pharma plc - Equity Warrant,fernando.lambert,Amazon Web Services (AWS) Certified Machine Learning - Specialty,12/22/2023,Passed,Yes,Passed,,,12/22/2026,FY24,December,Q2
167,Calvin,Roach,calvin.roach,11,AI,4DMedical ,makayla.cannon,Google Cloud Certified - Associate Cloud Engineer,12/10/2023,Passed,Yes,Passed,,,12/10/2026,FY24,December,Q2
168,Angel,Park,angel.park,11,AI,4DS Memory ,tom.alvarado,Google Cloud Certified - Associate Cloud Engineer,12/7/2023,Passed,Yes,Passed,,,12/7/2026,FY24,December,Q2
169,Bradley,Delacruz,bradley.delacruz,11,AI,4Front Ventures Corp,virginia.dudley,Google Cloud Certified - Associate Cloud Engineer,12/6/2023,Passed,Yes,Passed,,,12/6/2026,FY24,December,Q2
170,Donald,Cross,donald.cross,11,AI,4imprint Group plc,riley.good,Google Cloud Certified - Associate Cloud Engineer,12/2/2023,Passed,Yes,Passed,,,12/2/2026,FY24,December,Q2
171,Jeremiah,Guerrero,jeremiah.guerrero,11,AI,51Talk Online Education Group - Depositary Receipt (Common Stock),alexandria.buck,Google Cloud Certified - Associate Cloud Engineer,11/30/2023,Passed,Yes,Passed,,,11/30/2026,FY24,November,Q1
172,Perry,Trujillo,perry.trujillo,11,AI,5:01 Acquisition Corp,richard.roth,Google Cloud Certified - Associate Cloud Engineer,11/30/2023,Passed,Yes,Passed,,,11/30/2026,FY24,November,Q1
173,Brent,Beasley,brent.beasley,11,AI,5E Advanced Materials,candice.keller,AZ-305: Designing Microsoft Azure Infrastructure Solutions,12/10/2023,Passed,Yes,Passed,,,12/10/2026,FY24,December,Q2
174,Ariana,Velasquez,ariana.velasquez,10,AI,5G Networks ,anita.benson,Google Cloud Certified - Associate Cloud Engineer,11/29/2023,Passed,Yes,Passed,,,11/29/2026,FY24,November,Q1
175,Don,Vincent,don.vincent,10,AI,5N Plus ,regina.stein,Microsoft Certified: Azure AI Engineer Associate,11/25/2023,Passed,Yes,Passed,,,11/25/2026,FY24,November,Q1
176,Bradley,Blair,bradley.blair,10,AI,5th Planet Games A/S,debra.riddle,Microsoft Certified: Power BI Data Analyst Associate,11/24/2023,Passed,Yes,Passed,,,11/24/2026,FY24,November,Q1
177,Henry,Conway,henry.conway,10,AI,60 Degrees Pharmaceuticals,brittany.zuniga,Google Cloud Certified - Associate Cloud Engineer,11/14/2023,Passed,Yes,Passed,,,11/14/2026,FY24,November,Q1
178,Norman,Waters,norman.waters,10,AI,60 Degrees Pharmaceuticals - Equity Warrant,cassidy.mcmahon,Amazon Web Services (AWS) Certified Cloud Practitioner,11/20/2023,Passed,Yes,Passed,,,11/20/2026,FY24,November,Q1
179,Breanna,Miranda,breanna.miranda,10,AI,727 Communications,laurie.pennington,Google Cloud Certified - Associate Cloud Engineer,11/14/2023,Passed,Yes,Passed,,,11/14/2026,FY24,November,Q1
180,Seth,Osborne,seth.osborne,10,AI,79North ,alejandro.blair,Microsoft Certified: Azure AI Engineer Associate,11/18/2023,Passed,Yes,Passed,,,11/18/2026,FY24,November,Q1
181,Lydia,Ponce,lydia.ponce,10,AI,7C Solarparken AG,leslie.jennings,Google Cloud Certified - Associate Cloud Engineer,11/11/2023,Passed,Yes,Passed,,,11/11/2026,FY24,November,Q1
182,Sherri,Bradshaw,sherri.bradshaw,10,AI,8000 Inc,kathleen.mckay,Google Cloud Certified - Associate Cloud Engineer,11/9/2023,Passed,Yes,Passed,,,11/9/2026,FY24,November,Q1
183,Alejandra,Lowe,alejandra.lowe,10,AI,808 Renewable Energy Corporation,hunter.moreno,Google Cloud Certified - Associate Cloud Engineer,11/9/2023,Passed,Yes,Passed,,,11/9/2026,FY24,November,Q1
184,Raymond,Bernard,raymond.bernard,10,AI,88 Energy ,chad.davidson,Google Cloud Certified - Associate Cloud Engineer,11/6/2023,Passed,Yes,Passed,,,11/6/2026,FY24,November,Q1
185,Patricia,Moss,patricia.moss,10,AI,89bio,corey.holt,Google Cloud Certified - Associate Cloud Engineer,11/4/2023,Passed,Yes,Passed,,,11/4/2026,FY24,November,Q1
186,Hector,Meyers,hector.meyers,10,AI,8x8,emma.cunningham,Google Cloud Certified - Associate Cloud Engineer,11/3/2023,Passed,Yes,Passed,,,11/3/2026,FY24,November,Q1
187,Pedro,Zhang,pedro.zhang,10,AI,9 Meters Biopharma,duane.woods,Google Cloud Certified - Associate Cloud Engineer,11/2/2023,Passed,Yes,Passed,,,11/2/2026,FY24,November,Q1
188,Marco,Donaldson,marco.donaldson,10,AI,908 Devices ,alison.vargas,Google Cloud Certified - Associate Cloud Engineer,10/31/2023,Passed,Yes,Passed,,,10/31/2026,FY24,October,Q1
189,Shannon,Yoder,shannon.yoder,10,AI,9342-8530 Québec ,vernon.kane,Google Cloud Certified - Associate Cloud Engineer,10/27/2023,Passed,Yes,Passed,,,10/27/2026,FY24,October,Q1
190,Brian,Downs,brian.downs,10,AI,99 Acquisition Group ,lori.flowers,Google Cloud Certified - Associate Cloud Engineer,10/27/2023,Passed,Yes,Passed,,,10/27/2026,FY24,October,Q1
191,Dillon,Cooley,dillon.cooley,10,AI,99 Acquisition Group  - Equity Right,nina.chavez,Google Cloud Certified - Associate Cloud Engineer,10/27/2023,Passed,Yes,Passed,,,10/27/2026,FY24,October,Q1
192,Joyce,Chaney,joyce.chaney,10,AI,99 Acquisition Group  - Equity Warrant,shane.foley,Google Cloud Certified - Associate Cloud Engineer,10/16/2023,Passed,Yes,Passed,,,10/16/2026,FY24,October,Q1
193,Angelica,Schaefer,angelica.schaefer,10,AI,9F  - Depositary Receipt (Common Stock),collin.ayers,Microsoft Certified: Azure AI Fundamentals,10/28/2023,Passed,Yes,Passed,,,10/28/2026,FY24,October,Q1
194,Marcia,Horton,marcia.horton,10,AI,A SPAC II Acquisition Corp,sherry.young,Google Cloud Certified - Associate Cloud Engineer,7/31/2023,Passed,Yes,Passed,,,7/31/2026,FY23,July,Q4
195,Sydney,Barr,sydney.barr,10,AI,A SPAC II Acquisition Corp - Equity Right,darrell.douglas,Google Cloud Certified - Associate Cloud Engineer,5/23/2023,Passed,Yes,Passed,,,5/23/2026,FY23,May,Q3
196,Jay,Hodge,jay.hodge,10,AI,A SPAC II Acquisition Corp - Equity Warrant,karl.greer,Google Cloud Certified - Associate Cloud Engineer,5/7/2023,Passed,Yes,Passed,,,5/7/2026,FY23,May,Q3
197,Angela,Jackson,angela.jackson,10,AI,A&W Revenue Royalties Income Fund,lynn.atkinson,Google Cloud Certified - Associate Cloud Engineer,5/3/2023,Passed,Yes,Passed,,,5/3/2026,FY23,May,Q3
198,Bethany,Barrera,bethany.barrera,10,AI,A-Mark Precious Metals,fred.guerra,Amazon Web Services (AWS) Certified Cloud Practitioner,10/11/2023,Passed,Yes,Passed,,,10/11/2026,FY24,October,Q1
199,Cindy,Valenzuela,cindy.valenzuela,10,AI,A-Sonic Aerospace ,yvonne.farmer,Google Cloud Certified - Associate Cloud Engineer,3/17/2023,Passed,Yes,Passed,,,3/17/2026,FY23,March,Q3
200,Christine,Camacho,christine.camacho,10,AI,A O Smith Corporation,clarence.haynes,Google Cloud Certified - Associate Cloud Engineer,2/10/2023,Passed,Yes,Passed,,,2/10/2026,FY23,February,Q2
201,Tyrone,Hendrix,tyrone.hendrix,10,AI,Yangtze River Port and Logistics ,sheryl.baxter,Google Cloud Certified - Associate Cloud Engineer,1/23/2023,Passed,Yes,Passed,,,1/23/2026,FY23,January,Q2
202,Roy,Gould,roy.gould,10,AI,YanGuFang International Group ,preston.lozano,Microsoft Certified: Azure Data Scientist Associate,7/8/2023,In progress - 2nd take,Requested,Failed/For Retake,7/12/2024,,,FY23,July,Q4
203,Matthew,Mann,matthew.mann,10,AI,Yangzijiang Financial Holding ,roy.berry,Microsoft Certified: Azure AI Engineer Associate,9/1/2023,In progress - 2nd take,Requested,Failed/For Retake,10/12/2023,,,FY24,September,Q1
204,Taylor,Torres,taylor.torres,10,AI,Yangzijiang Shipbuilding (Holdings) ,linda.olsen,Microsoft Certified: Azure AI Engineer Associate,6/13/2023,In progress - 2nd take,Requested,Failed/For Retake,7/12/2024,,,FY23,June,Q4
205,Hannah,Waller,hannah.waller,10,AI,Yankuang Energy Group Company ,joanna.bender,Microsoft Certified: Azure AI Engineer Associate,12/11/2023,In progress - 2nd take,Requested,Failed/For Retake,7/12/2024,,,FY24,December,Q2
206,Randy,Cannon,randy.cannon,10,AI,Yankuang Energy Group Company  - Depositary Receipt (Common Stock),aimee.downs,Microsoft Certified: Azure AI Engineer Associate,8/3/2023,In progress - 2nd take,Requested,Failed/For Retake,7/15/2024,,,FY23,August,Q4
207,Adrienne,Hunter,adrienne.hunter,10,AI,01 Communique Laboratory ,darren.peck,Microsoft Certified: Azure Data Scientist Associate,6/7/2024,In progress - 2nd take,Requested,Failed/For Retake,7/15/2024,,,FY24,June,Q4
208,Raven,Weaver,raven.weaver,10,AI,0187279 BC ,brett.mullen,Microsoft Certified: Azure AI Engineer Associate,8/1/2023,In progress - 2nd take,Requested,Failed/For Retake,7/15/2024,,,FY23,August,Q4
209,Isaac,Murillo,isaac.murillo,10,AI,1-800-FLOWERSCOM,sheryl.meyers,Databricks - Databricks Certified Data Engineer Associate,12/6/2023,In progress - 1st take,Yes,,,,,FY24,December,Q2
210,Kelly,Branch,kelly.branch,10,AI,10X Capital Venture Acquisition Corp III,michelle.gallagher,Databricks - Databricks Certified Data Engineer Associate,10/11/2023,In progress - 1st take,Yes,,,,,FY24,October,Q1
211,Chelsey,Larson,chelsey.larson,10,AI,10X Capital Venture Acquisition Corp III - Equity Warrant,carl.schroeder,Databricks - Databricks Certified Data Engineer Associate,3/9/2024,In progress - 1st take,Yes,,,,,FY24,March,Q3
212,Rick,Marquez,rick.marquez,10,AI,10x Genomics,jenna.dodson,SnowPro Core Certification,7/28/2023,In progress - 1st take,Requested,,,,,FY23,July,Q4
213,Tricia,Mckee,tricia.mckee,10,AI,111 - Depositary Receipt (Common Stock),tracey.mata,Databricks - Databricks Certified Data Engineer Associate,5/25/2023,In progress - 1st take,Requested,,,,,FY23,May,Q3
214,Rebecca,Blake,rebecca.blake,10,AI,1399 Internet Technology Application Group ,kristine.cox,Google Cloud Certified - Associate Cloud Engineer,7/31/2023,In progress - 1st take,Requested,,,,,FY23,July,Q4
215,Dan,Mcmillan,dan.mcmillan,10,Data,141 Capital,faith.lutz,Amazon Web Services (AWS) Certified Data Analytics - Specialty,2/6/2024,In progress - 1st take,Yes,,,,,FY24,February,Q2
216,Sabrina,Hill,sabrina.hill,10,Data,1511419 Ontario ,miranda.beasley,Microsoft Certified: Power Platform Fundamentals,6/17/2023,Passed,Yes,Passed,,,6/17/2026,FY23,June,Q4
217,Victoria,Walter,victoria.walter,10,Data,1606 Corp,caroline.foley,Google Cloud Certified - Cloud Digital Leader,8/23/2023,Passed,Yes,Passed,,,8/23/2026,FY23,August,Q4
218,Jorge,Hendrix,jorge.hendrix,10,Data,17 Education & Technology Group  - Depositary Receipt (Common Stock),greg.mata,Google Cloud Certified - Cloud Digital Leader,8/21/2023,Passed,Yes,Passed,,,8/21/2026,FY23,August,Q4
219,Jodi,Fox,jodi.fox,10,Data,180 Degree Capital Corp,clifford.jacobson,SnowPro Core Certification,5/9/2023,Passed,Yes,Passed,,,5/9/2026,FY23,May,Q3
220,Sara,Vargas,sara.vargas,10,Data,180 Life Sciences Corp,joanna.kirk,Microsoft Certified: Azure AI Engineer Associate,5/5/2023,Passed,Yes,Passed,,,5/5/2026,FY23,May,Q3
221,Cynthia,Johns,cynthia.johns,10,Data,180 Life Sciences Corp - Equity Warrant,maxwell.frye,Google Cloud Certified - Cloud Digital Leader,8/14/2023,Passed,Yes,Passed,,,8/14/2026,FY23,August,Q4
222,Jordan,Hanna,jordan.hanna,10,Data,1812 Brewing Company ,kiara.houston,Google Cloud Certified - Cloud Digital Leader,8/14/2023,Passed,Yes,Passed,,,8/14/2026,FY23,August,Q4
223,Maurice,Ramsey,maurice.ramsey,10,Data,1847 Holdings LLC,colleen.howard,Google Cloud Certified - Cloud Digital Leader,8/11/2023,Passed,Yes,Passed,,,8/11/2026,FY23,August,Q4
224,Catherine,Nicholson,catherine.nicholson,10,Data,1867 Western Financial Corporation,janet.valenzuela,Google Cloud Certified - Cloud Digital Leader,8/11/2023,Passed,Yes,Passed,,,8/11/2026,FY23,August,Q4
225,Sean,Todd,sean.todd,10,Data,1895 Bancorp of Wisconsin,shane.wilcox,Google Cloud Certified - Cloud Digital Leader,8/11/2023,Passed,Yes,Passed,,,8/11/2026,FY23,August,Q4
226,Lacey,Bond,lacey.bond,10,Data,1911 Gold Corporation,marcus.moody,Google Cloud Certified - Cloud Digital Leader,8/9/2023,Passed,Yes,Passed,,,8/9/2026,FY23,August,Q4
227,Katelyn,Wise,katelyn.wise,10,Data,1933 Industries ,dakota.poole,Microsoft Certified: Azure Fundamentals,2/20/2023,Passed,Yes,Passed,,,2/20/2026,FY23,February,Q2
228,Christine,Bowers,christine.bowers,10,Data,1CM ,frederick.harper,Microsoft Certified: Azure Fundamentals,2/16/2023,Passed,Yes,Passed,,,2/16/2026,FY23,February,Q2
229,Adam,Levy,adam.levy,10,Data,1mage Software,stefanie.fitzpatrick,Automation Anywhere Certified Advanced RPA Professional (Automation 360) – 2023,2/16/2023,Passed,Yes,Passed,,,2/16/2026,FY23,February,Q2
230,Hayley,Ellison,hayley.ellison,10,Data,1PM Industries,kent.bradshaw,Automation Anywhere Certified Advanced RPA Professional (Automation 360) – 2023,2/16/2023,Passed,Yes,Passed,,,2/16/2026,FY23,February,Q2
231,Vernon,Warner,vernon.warner,10,Data,1st Capital Bancorp,jack.tate,Automation Anywhere Certified Advanced RPA Professional (Automation 360) – 2023,2/16/2023,Passed,Yes,Passed,,,2/16/2026,FY23,February,Q2
232,Fernando,Townsend,fernando.townsend,10,Data,1st Colonial Bancorp,tom.trujillo,Automation Anywhere Certified Advanced RPA Professional (Automation 360),2/16/2023,Passed,Yes,Passed,,,2/16/2026,FY23,February,Q2
233,Walter,Parsons,walter.parsons,10,Data,1st Federal Savings Bank of SC,gabriel.mejia,Automation Anywhere Certified Advanced RPA Professional (Automation 360),2/16/2023,Passed,Yes,Passed,,,2/16/2026,FY23,February,Q2
234,Brady,Hill,brady.hill,10,Data,1st NRG Corp,kaitlyn.santana,Automation Anywhere Certified Advanced RPA Professional (Automation 360),2/16/2023,Passed,Yes,Passed,,,2/16/2026,FY23,February,Q2
235,Loretta,Rice,loretta.rice,10,Data,1st Source Corporation,faith.moon,Google Cloud Certified - Cloud Digital Leader,8/7/2023,Passed,Yes,Passed,,,8/7/2026,FY23,August,Q4
236,Hannah,Beck,hannah.beck,10,Data,1ST SUMMIT BANCORP of Johnstown,tammie.haley,Microsoft Certified: Power Platform Fundamentals,2/10/2023,Passed,Yes,Passed,,,2/10/2026,FY23,February,Q2
237,Jocelyn,Stephens,jocelyn.stephens,10,Data,1stdibsCom,nicholas.sosa,Google Cloud Certified - Cloud Digital Leader,8/5/2023,Passed,Yes,Passed,,,8/5/2026,FY23,August,Q4
238,Benjamin,Chan,benjamin.chan,10,Data,2020 Bulkers ,jordan.gay,Microsoft Certified: Azure Fundamentals,2/6/2023,Passed,Yes,Passed,,,2/6/2026,FY23,February,Q2
239,Caroline,Clarke,caroline.clarke,10,Data,21Shares AG - Amun Ripple (xrp) ETN,bruce.esparza,Google Cloud Certified - Cloud Digital Leader,8/5/2023,Passed,Yes,Passed,,,8/5/2026,FY23,August,Q4
240,Cameron,Forbes,cameron.forbes,10,Data,22nd Century ,sherry.garza,Amazon Web Services (AWS) Certified Developer - Associate,1/29/2023,Passed,Yes,Passed,,,1/29/2026,FY23,January,Q2
241,Wyatt,Mclean,wyatt.mclean,10,Data,23andMe Holding ,natalie.gentry,Amazon Web Services (AWS) Certified Cloud Practitioner,1/29/2023,Passed,Yes,Passed,,,1/29/2026,FY23,January,Q2
242,Kendra,Waters,kendra.waters,10,Data,24SevenOffice Group AB (publ),bryan.dunn,Microsoft Certified: Azure Fundamentals,1/25/2023,Passed,Yes,Passed,,,1/25/2026,FY23,January,Q2
243,Tom,Bradley,tom.bradley,10,Data,286 Lenox Partners LLC,wayne.simpson,Databricks - Databricks Certified Data Engineer Associate,1/6/2023,Passed,Yes,Passed,,,1/6/2026,FY22,January,Q2
244,Adrian,Frazier,adrian.frazier,10,Data,29Metals ,luis.greer,Google Cloud Certified - Cloud Digital Leader,7/30/2023,Passed,Yes,Passed,,,7/30/2026,FY23,July,Q4
245,Beverly,Kirby,beverly.kirby,10,Data,2seventy bio,rhonda.frost,Google Cloud Certified - Cloud Digital Leader,7/29/2023,Passed,Yes,Passed,,,7/29/2026,FY23,July,Q4
246,Priscilla,Stuart,priscilla.stuart,10,Data,2U,joanne.montes,Google Cloud Certified - Cloud Digital Leader,7/29/2023,Passed,Yes,Passed,,,7/29/2026,FY23,July,Q4
247,Roberto,Hogan,roberto.hogan,10,Data,3 Sixty Risk Solutions ,geoffrey.guzman,Google Cloud Certified - Cloud Digital Leader,7/29/2023,Passed,Yes,Passed,,,7/29/2026,FY23,July,Q4
248,Victor,Rogers,victor.rogers,10,Data,361 Degrees International ,gloria.mccall,Google Cloud Certified - Cloud Digital Leader,7/29/2023,Passed,Yes,Passed,,,7/29/2026,FY23,July,Q4
249,Alisha,Gallegos,alisha.gallegos,10,Data,36Kr Holdings  - Depositary Receipt (Common Stock),brady.cohen,Google Cloud Certified - Cloud Digital Leader,6/27/2023,Passed,Yes,Passed,,,6/27/2026,FY23,June,Q4
